frame,joint_0_x,joint_0_y,joint_1_x,joint_1_y,joint_2_x,joint_2_y,joint_3_x,joint_3_y,joint_4_x,joint_4_y,joint_5_x,joint_5_y,joint_6_x,joint_6_y,joint_7_x,joint_7_y,joint_8_x,joint_8_y,joint_9_x,joint_9_y,joint_10_x,joint_10_y,joint_11_x,joint_11_y,joint_12_x,joint_12_y,joint_13_x,joint_13_y,joint_14_x,joint_14_y,joint_15_x,joint_15_y,joint_16_x,joint_16_y,joint_17_x,joint_17_y,joint_18_x,joint_18_y,joint_19_x,joint_19_y,joint_20_x,joint_20_y,joint_21_x,joint_21_y,joint_22_x,joint_22_y,joint_23_x,joint_23_y,joint_24_x,joint_24_y
10,0.5512306,1.591738,0.5544068,1.4474883,0.74753106,1.3372867,0.7503613,1.0706966,0.7969208,0.8411112,0.32091776,1.3609471,0.31907558,1.1039217,0.26041198,0.88019186,0.53007704,0.94094914,0.5911263,0.8304359,0.6586232,0.472471,0.645514,0.05672759,0.47161865,0.8417426,0.39218488,0.46652696,0.44768116,0.06492585,0.5735203,1.6206985,0.5059661,1.6221583,,,,,0.35786805,0.012438595,,,,,0.7108666,0.0065618753,,,,
11,0.55122614,1.5918379,0.55436397,1.4475318,0.7474355,1.337194,0.7503493,1.0705988,0.7968753,0.8410175,0.3208393,1.3610198,0.31884176,1.1040018,0.2604226,0.8802248,0.5300153,0.94100535,0.5910961,0.83052194,0.6586465,0.4725279,0.64557236,0.056787968,0.47157422,0.8417936,0.39204854,0.46657783,0.44753432,0.06497735,0.57342315,1.6206902,0.5058725,1.6221259,,,,,0.35746068,0.012490213,,,,,0.7109618,0.0066871643,,,,
12,0.55131483,1.5920144,0.554395,1.4476287,0.74744296,1.3371544,0.75032395,1.0705397,0.796842,0.84093726,0.3208624,1.360975,0.318779,1.1039617,0.26044267,0.8801583,0.5301153,0.9411142,0.5912088,0.8306642,0.65861434,0.47255915,0.6454523,0.056842566,0.4716515,0.8419028,0.39204088,0.46668744,0.44749883,0.06507599,0.57356584,1.6205969,0.50600946,1.6219814,,,,,0.35777754,0.012759328,,,,,0.71079075,0.0066461563,,,,
13,0.5514814,1.5920691,0.55449116,1.4476571,0.7475423,1.3371565,0.7502359,1.0705508,0.7966567,0.8409065,0.32096747,1.3608973,0.31883013,1.1039088,0.26046297,0.8800956,0.53025997,0.94113207,0.59133685,0.8306745,0.65855664,0.47253054,0.64527315,0.056829453,0.47177127,0.8419185,0.3921614,0.466722,0.44765827,0.06509495,0.5737248,1.6205437,0.5061681,1.6219162,,,,,0.35833493,0.012917638,,,,,0.71070653,0.006634295,,,,
14,0.5516279,1.5920451,0.5546064,1.4476345,0.7476967,1.3371613,0.75021446,1.070567,0.7966075,0.8408841,0.32111996,1.360838,0.31893045,1.1038553,0.26043737,0.8800095,0.53027153,0.94107497,0.5912678,0.8305501,0.6585235,0.4724838,0.6452449,0.056770325,0.47173008,0.8418846,0.39231274,0.46668142,0.44779873,0.06505704,0.5738967,1.6204865,0.5063379,1.6218419,,,,,0.35864252,0.012805045,,,,,0.71074915,0.00654912,,,,
15,0.55165434,1.5920446,0.55466807,1.44763,0.74779594,1.3371975,0.75033325,1.0706003,0.7968268,0.8409289,0.3212158,1.3608173,0.31903538,1.1038308,0.26041916,0.87997746,0.530302,0.9410526,0.5912774,0.83050674,0.65853095,0.47249708,0.64536715,0.056762874,0.4717551,0.8418719,0.3923494,0.46667895,0.44773772,0.06505042,0.57390964,1.6205211,0.50635207,1.621887,,,,,0.35825863,0.012703359,,,,,0.7107299,0.0064831376,,,,
16,0.5516488,1.5920713,0.5545867,1.4476521,0.74773204,1.3372504,0.7504015,1.0706577,0.79697704,0.8410086,0.32115048,1.360856,0.3189249,1.1038971,0.26042226,0.8800049,0.5303558,0.94110763,0.59136736,0.8305864,0.65877163,0.4725851,0.6455473,0.056872725,0.47183332,0.8419065,0.39243808,0.4667204,0.44774437,0.06507683,0.57399005,1.6205488,0.5064286,1.6219287,,,,,0.3580901,0.012855768,,,,,0.71089387,0.006609559,,,,
17,0.5516575,1.5920618,0.5545375,1.4476511,0.7476796,1.3372071,0.7502589,1.0706401,0.79691327,0.84105355,0.32109925,1.3607211,0.3187489,1.1038277,0.2602573,0.87993836,0.5304703,0.94117975,0.59149516,0.83065903,0.6591458,0.47267833,0.64563537,0.05700302,0.4719546,0.84195006,0.39253727,0.4667914,0.44783825,0.065146685,0.5740831,1.6205351,0.506517,1.6219041,,,,,0.35821664,0.012926102,,,,,0.7108834,0.0066984296,,,,
18,0.5516139,1.5920422,0.5544881,1.4476228,0.747653,1.3371491,0.7501734,1.0705969,0.79684293,0.8410085,0.32107627,1.3604896,0.31873173,1.103694,0.26012915,0.8797952,0.53049946,0.9411537,0.5915054,0.83062357,0.65915245,0.47263217,0.64563113,0.056955814,0.47195923,0.84192574,0.39246333,0.4667917,0.4478077,0.065142214,0.5740495,1.6204956,0.50648177,1.6218401,,,,,0.35827786,0.012977898,,,,,0.710834,0.0067391396,,,,
19,0.55162597,1.5920074,0.554473,1.4476135,0.7475827,1.3370699,0.7501437,1.0705405,0.7967177,0.84094155,0.3210171,1.3604715,0.31880897,1.1037195,0.2602967,0.8798084,0.53040737,0.94114983,0.5914875,0.83068824,0.65879893,0.4725809,0.6455615,0.056881905,0.47190192,0.841894,0.39244908,0.46670747,0.44773802,0.06503999,0.5741395,1.6205055,0.5065682,1.6218534,,,,,0.35851514,0.012967527,,,,,0.71088016,0.0067533255,,,,
20,0.55163556,1.5919511,0.554529,1.4475886,0.74757683,1.3369471,0.7500369,1.0704374,0.79665124,0.8408775,0.32102686,1.3605999,0.31888163,1.103783,0.2604167,0.8798387,0.53030485,0.9411166,0.5914105,0.83068055,0.6586698,0.47255605,0.64547807,0.056842387,0.47181478,0.84185946,0.39242172,0.4666478,0.44766402,0.06496751,0.57423854,1.6204557,0.5066629,1.6218061,,,,,0.35863248,0.012833238,,,,,0.71089494,0.00666517,,,,
21,0.5516765,1.5919082,0.55460703,1.4475198,0.7476624,1.336944,0.7500549,1.0704278,0.7966523,0.84086174,0.3211071,1.3606257,0.31892744,1.1037471,0.26035473,0.87981117,0.53022367,0.9410245,0.5912276,0.8305047,0.6586528,0.47250694,0.6456236,0.05677116,0.47168258,0.8418229,0.39241493,0.4666273,0.44779634,0.06496376,0.57419497,1.620359,0.50662094,1.6216502,,,,,0.3587916,0.012721658,,,,,0.7108419,0.0064677596,,,,
22,0.5517722,1.5919465,0.55464685,1.4475186,0.74770653,1.3370254,0.75015366,1.0704921,0.79674506,0.8408785,0.32114047,1.3606524,0.31891617,1.1037605,0.26036412,0.87980926,0.5302719,0.94099355,0.59123504,0.8304378,0.6587024,0.47250688,0.64578694,0.056755185,0.47171777,0.84181815,0.392434,0.46664166,0.44789702,0.06499523,0.574123,1.6203551,0.5065556,1.6216061,,,,,0.35859033,0.012704611,,,,,0.71086663,0.0065150857,,,,
23,0.5517573,1.5920177,0.55465764,1.4475757,0.74773073,1.33707,0.75027853,1.0705373,0.79683614,0.84093344,0.32116717,1.3606858,0.31894642,1.1038178,0.26043326,0.8798525,0.530421,0.9410157,0.5914013,0.8304735,0.65877926,0.47251368,0.6458824,0.056767225,0.47188306,0.8418409,0.39246422,0.46668488,0.44797385,0.065042734,0.5740408,1.6204348,0.5064783,1.6217235,,,,,0.35858583,0.01282388,,,,,0.7109764,0.006712079,,,,
24,0.5517126,1.5920054,0.5546554,1.4476049,0.74775946,1.3370972,0.750301,1.0705397,0.79695165,0.8409324,0.3212008,1.3607152,0.31905708,1.1038337,0.2605193,0.8798206,0.5305358,0.94102466,0.5914829,0.830468,0.65878624,0.4724717,0.64584535,0.056744218,0.47196394,0.84187,0.39249116,0.46673018,0.44790748,0.06506574,0.5740911,1.6203547,0.5065258,1.6216948,,,,,0.35873246,0.012976944,,,,,0.71096444,0.006655574,,,,
25,0.55181354,1.5919516,0.55473083,1.4475741,0.7478755,1.3371134,0.7502957,1.0705559,0.7970007,0.84094447,0.32131436,1.3606769,0.31911817,1.1037982,0.260528,0.87976176,0.5305617,0.9410157,0.5914819,0.8304433,0.65880543,0.47245336,0.6455494,0.056735992,0.47195855,0.8418631,0.39251596,0.46672818,0.44786444,0.06506598,0.5743207,1.6202374,0.5067502,1.6216087,,,,,0.35862085,0.012938857,,,,,0.7107725,0.0065076947,,,,
26,0.5518295,1.5919292,0.5547427,1.4475535,0.7478868,1.3370919,0.7503102,1.0705367,0.79701465,0.84091675,0.32132572,1.3606604,0.31911343,1.1037841,0.26051164,0.8797448,0.53056914,0.94099545,0.5914899,0.83042324,0.65881586,0.47243354,0.6455535,0.05671692,0.4719664,0.84184235,0.3925181,0.46670893,0.44785517,0.06504655,0.57434,1.620209,0.50676936,1.6215813,,,,,0.3586049,0.0129157305,,,,,0.7107782,0.0064845085,,,,
27,0.55197644,1.5919776,0.55481565,1.4475945,0.74791515,1.3370953,0.750418,1.0705206,0.7971227,0.8408367,0.32135755,1.360547,0.31899977,1.1036578,0.26050192,0.8796092,0.53050274,0.9411762,0.5912019,0.83048236,0.6591555,0.47253197,0.64571655,0.056875885,0.47167882,0.8421092,0.39208665,0.46713957,0.4486896,0.06538594,0.5744035,1.6201475,0.50684047,1.6216063,,,,,0.36580142,0.019304097,,,,,0.7107576,0.0066056848,,,,
28,0.5522069,1.592025,0.5548038,1.4476185,0.74787784,1.3370855,0.7504694,1.0705111,0.7971578,0.840828,0.32132298,1.3605204,0.31898984,1.1036167,0.26055753,0.87949955,0.53054136,0.9411995,0.59131145,0.83055943,0.6593722,0.47257605,0.64576,0.05694717,0.4717678,0.8421071,0.3920449,0.46714768,0.44866073,0.06539488,0.57453954,1.6200951,0.5069846,1.6216346,,,,,0.36581007,0.019191027,,,,,0.71071106,0.006560266,,,,
29,0.5521106,1.5919495,0.5547661,1.4475837,0.7478369,1.3370152,0.7504008,1.0704699,0.797107,0.84082824,0.32128328,1.3604469,0.3189375,1.1035581,0.26051039,0.879436,0.53037524,0.94116265,0.59108526,0.8304769,0.65919757,0.4725605,0.6456874,0.05690545,0.47157216,0.84211004,0.3920368,0.46712425,0.44885615,0.065387964,0.57451594,1.6200665,0.5069552,1.6215553,,,,,0.365844,0.019173741,,,,,0.71059465,0.006542146,,,,
30,0.5519033,1.5918055,0.55471647,1.4474952,0.7477835,1.3369387,0.7501749,1.0703921,0.7970325,0.84077203,0.32122433,1.3604943,0.31900775,1.1036031,0.26041746,0.87948734,0.5302519,0.9410383,0.5908821,0.830301,0.6588823,0.47243178,0.645612,0.05673355,0.47140092,0.8420442,0.3920215,0.46703553,0.44893366,0.06530553,0.574411,1.620048,0.50684154,1.6214471,,,,,0.36576474,0.019149303,,,,,0.7106062,0.006456971,,,,
31,0.55179256,1.5917169,0.5547751,1.4475071,0.7477966,1.3368229,0.7501136,1.0702707,0.79713297,0.8406956,0.32124963,1.3605578,0.31910932,1.1036512,0.26049605,0.87950945,0.5302681,0.9411289,0.59081227,0.83034694,0.6587582,0.47249043,0.64553744,0.056769192,0.47133902,0.84218395,0.39164704,0.46724945,0.44694972,0.065383494,0.5743808,1.6200929,0.5068069,1.6214733,,,,,0.36477387,0.019608676,,,,,0.71059465,0.0064739585,,,,
32,0.5517305,1.5916739,0.55485046,1.4475086,0.74788475,1.3368448,0.75024045,1.0702902,0.79715645,0.8406662,0.32133365,1.3605471,0.3191083,1.103663,0.2606395,0.87955695,0.53030425,0.94117004,0.59082454,0.83037335,0.6587257,0.47249377,0.6454159,0.056789935,0.4713471,0.8422249,0.39165175,0.46728882,0.4468542,0.06541067,0.5743977,1.6200249,0.50681907,1.6213845,,,,,0.3646417,0.01998645,,,,,0.71053725,0.0065372586,,,,
33,0.551843,1.5916772,0.5549326,1.4475361,0.747978,1.3368224,0.7502725,1.0702795,0.797168,0.8406582,0.3214296,1.3604517,0.31918058,1.1035872,0.26082462,0.879529,0.53042585,0.9412275,0.5908867,0.83039707,0.6586448,0.47247425,0.6454214,0.056779325,0.47140777,0.8423004,0.39170793,0.46737278,0.44690475,0.06549072,0.57452977,1.6199449,0.506952,1.6213531,,,,,0.36457783,0.020120084,,,,,0.7106759,0.0065975785,,,,
34,0.5519961,1.5917525,0.55495894,1.4476402,0.74798256,1.3368659,0.75027883,1.0703015,0.7971853,0.84066063,0.32144216,1.3605267,0.31928483,1.1036538,0.2609896,0.8795581,0.53057134,0.9413306,0.5910714,0.8305312,0.6587076,0.47254404,0.64549434,0.056854665,0.47157562,0.8423852,0.39185292,0.4674427,0.4470693,0.065562665,0.5747313,1.619931,0.50715584,1.6214514,,,,,0.36473656,0.020076215,,,,,0.7107527,0.0066316724,,,,
35,0.5521384,1.5918843,0.55500597,1.4477861,0.74797946,1.3368783,0.7503146,1.0702918,0.7973014,0.84065616,0.32145613,1.360623,0.3194908,1.1037121,0.2610707,0.8795682,0.53068084,0.9414452,0.5912841,0.8307158,0.658753,0.47267717,0.6456165,0.056978285,0.47176546,0.8424563,0.39191952,0.46752676,0.44717157,0.065651715,0.57491916,1.6199743,0.50734365,1.6215479,,,,,0.36496627,0.019840956,,,,,0.71079636,0.006751716,,,,
36,0.55230236,1.5918355,0.5550134,1.4477437,0.74798465,1.3369071,0.75042295,1.0703145,0.7973437,0.8406852,0.32145846,1.3606654,0.31963348,1.1037552,0.26110727,0.87959504,0.53066194,0.94137585,0.59127456,0.8306425,0.6587834,0.472655,0.6457308,0.056944966,0.47177005,0.84238476,0.39188942,0.4674887,0.44722685,0.06562829,0.5751194,1.6199372,0.5075444,1.6215601,,,,,0.36503363,0.019741118,,,,,0.7107234,0.006728053,,,,
37,0.55244505,1.5917032,0.55503374,1.4476125,0.74801034,1.3369088,0.75061655,1.0703008,0.7974792,0.8406568,0.321475,1.3605946,0.31952652,1.1037331,0.26112625,0.87958723,0.53058416,0.9412818,0.5911372,0.83049893,0.65876067,0.47258317,0.6458849,0.05686295,0.47165206,0.84230477,0.39181852,0.4674259,0.4472474,0.06558037,0.5752424,1.6199663,0.5076688,1.6215919,,,,,0.36493242,0.01983571,,,,,0.71065,0.006550193,,,,
38,0.55261195,1.5916469,0.5551416,1.4475455,0.748093,1.3367436,0.75077224,1.0701387,0.79762626,0.8405074,0.32156077,1.3604622,0.3193903,1.1036124,0.2611947,0.87953043,0.5306153,0.9412553,0.5911197,0.830443,0.65888906,0.4725217,0.6458445,0.05684054,0.4716365,0.84229374,0.39179274,0.46741015,0.44716135,0.06555027,0.57540596,1.6199206,0.50783265,1.6215496,,,,,0.36469162,0.020024836,,,,,0.7107115,0.0065374374,,,,
39,0.55267835,1.5916648,0.5551735,1.4475557,0.74809897,1.336592,0.7507694,1.0699937,0.79759103,0.8403854,0.32157767,1.3603796,0.31939167,1.1035237,0.26138213,0.8794548,0.5306485,0.94127905,0.59114707,0.83046204,0.6591452,0.47254717,0.64579105,0.056910157,0.47165853,0.8423092,0.39183575,0.46744114,0.44705427,0.065546274,0.5755713,1.6198754,0.5079941,1.6215259,,,,,0.36452734,0.020067334,,,,,0.7107631,0.006486535,,,,
40,0.5527327,1.5916405,0.55521,1.4475543,0.7480978,1.3365219,0.7506645,1.0699258,0.7974939,0.84034264,0.32158574,1.3604238,0.31954026,1.103574,0.26144367,0.8794724,0.5305685,0.94127285,0.5911058,0.8304742,0.6592288,0.4725959,0.6458316,0.05695343,0.47162068,0.8422865,0.39183086,0.46741226,0.44705755,0.06551492,0.575747,1.61981,0.508166,1.6215018,,,,,0.36450425,0.020023406,,,,,0.71083575,0.006505728,,,,
41,0.55275255,1.5915852,0.5552144,1.4475112,0.748096,1.3365222,0.7506969,1.0699422,0.79744947,0.84036195,0.32157642,1.3603697,0.3195072,1.103594,0.261371,0.8794947,0.5304689,0.94120044,0.5909856,0.8303936,0.65893245,0.4725209,0.6459164,0.056832492,0.4715163,0.8422504,0.39170265,0.4673531,0.44706503,0.06548411,0.5757992,1.6196922,0.50821894,1.6214356,,,,,0.3645521,0.020097911,,,,,0.7108488,0.0066146255,,,,
42,0.5526682,1.5916126,0.5552052,1.447506,0.7480968,1.3365296,0.75080395,1.069949,0.79747605,0.84029686,0.32157016,1.360283,0.31939375,1.1035879,0.26130116,0.8794334,0.5304795,0.9411665,0.5909563,0.8303404,0.6587932,0.47245333,0.645892,0.056751013,0.4714996,0.8422546,0.39162123,0.4673676,0.44709346,0.06551355,0.5756465,1.6196516,0.50806904,1.6213909,,,,,0.36458462,0.020250797,,,,,0.71077186,0.0066409707,,,,
43,0.55274886,1.5916328,0.5552494,1.4475257,0.74813116,1.3365872,0.75087225,1.0699885,0.79745644,0.84027684,0.32159832,1.3603636,0.31935754,1.1036575,0.26138088,0.87941355,0.53050554,0.94117206,0.59095025,0.83033186,0.65877795,0.47243565,0.64588207,0.056735218,0.4714988,0.84228677,0.39159274,0.46741277,0.44707322,0.06555861,0.5756206,1.619654,0.50804996,1.6214335,,,,,0.36466533,0.020269156,,,,,0.71083564,0.0066409707,,,,
44,0.55287135,1.5916296,0.55524266,1.447529,0.7481047,1.3365387,0.7506526,1.0699317,0.7973896,0.84031975,0.32157686,1.3604561,0.3194338,1.1036764,0.26150286,0.8795213,0.53053755,0.94118476,0.5910182,0.8303596,0.6587713,0.47245532,0.6456509,0.0567621,0.4715625,0.84227014,0.39166015,0.46740755,0.44702992,0.06553531,0.5757902,1.6195493,0.5082192,1.6213729,,,,,0.3646705,0.020236373,,,,,0.7107453,0.0066622496,,,,
45,0.55293715,1.5915587,0.55521685,1.4474707,0.74809057,1.33653,0.75053406,1.0698965,0.79732287,0.8402991,0.3215685,1.3605509,0.3196169,1.1037275,0.26168048,0.8796069,0.530588,0.94116944,0.5910732,0.8303435,0.658709,0.4724279,0.64560753,0.056734264,0.47161207,0.8422386,0.39174074,0.46736732,0.44694477,0.06548643,0.57594776,1.6194385,0.5083731,1.6212772,,,,,0.36451572,0.020149946,,,,,0.71072716,0.00658834,,,,
46,0.55305916,1.591502,0.5552469,1.4474382,0.74813396,1.3365439,0.7506388,1.0698943,0.79736066,0.8402555,0.32161516,1.3606057,0.3198271,1.1037526,0.26179826,0.879628,0.53069615,0.94117224,0.5911583,0.8303351,0.65878505,0.47242397,0.6456718,0.056735396,0.47168657,0.8422389,0.39185423,0.46737885,0.44691038,0.06548381,0.5761302,1.6194681,0.5085525,1.6212978,,,,,0.3645361,0.020108819,,,,,0.71068496,0.0064923763,,,,
47,0.55330825,1.5914958,0.5553703,1.4474087,0.74823827,1.3364878,0.7507095,1.0698421,0.7974505,0.840229,0.3217222,1.3605547,0.31988487,1.1036676,0.26183885,0.87955606,0.5308594,0.94114566,0.59130335,0.8303028,0.6588719,0.4723758,0.6457998,0.05669856,0.47183287,0.84222996,0.39184967,0.4674011,0.44699836,0.06551862,0.5763471,1.6195166,0.5087711,1.6213492,,,,,0.3646506,0.020140111,,,,,0.71060497,0.0063872933,,,,
48,0.5534864,1.5915112,0.55547875,1.4473988,0.748297,1.3364633,0.7508158,1.0698206,0.7974065,0.8401436,0.32177854,1.3604903,0.31989747,1.1035932,0.26169416,0.8794495,0.53083295,0.94114053,0.5912952,0.83030754,0.65885544,0.47238475,0.6458133,0.05670178,0.47182938,0.8422239,0.39180988,0.46739233,0.44708788,0.06552398,0.5765449,1.6194808,0.5089665,1.6212842,,,,,0.36460847,0.020173252,,,,,0.7106049,0.006403327,,,,
49,0.5534282,1.5915353,0.55552965,1.4474435,0.74831086,1.3364336,0.75081396,1.069796,0.79724216,0.84008855,0.32180023,1.360493,0.3200138,1.1036186,0.26170456,0.87941384,0.53073376,0.94115496,0.5912328,0.83034444,0.6588391,0.47243625,0.6457506,0.056743085,0.47176796,0.8422307,0.39171726,0.4674039,0.447066,0.06553161,0.57649773,1.619418,0.508917,1.6211841,,,,,0.36447668,0.020139337,,,,,0.7105045,0.0064314604,,,,
50,0.5532371,1.5915337,0.5554127,1.4474438,0.7482057,1.3363986,0.7507343,1.0697525,0.79710156,0.8400476,0.3216955,1.3605208,0.32005548,1.1036416,0.26179376,0.8794347,0.53064096,0.9411109,0.5911545,0.83031183,0.65890133,0.47243243,0.6456326,0.05673337,0.47168857,0.84218687,0.3916251,0.46736154,0.4469481,0.06548947,0.5763519,1.6192644,0.50877017,1.6210613,,,,,0.3644747,0.020087361,,,,,0.7105128,0.006505728,,,,
51,0.5532471,1.5915067,0.5554023,1.4474242,0.7482152,1.3363965,0.7506276,1.06974,0.79702854,0.8400781,0.32170314,1.3605452,0.3201601,1.1036524,0.26184633,0.8794743,0.5306282,0.9410652,0.59112835,0.83026046,0.65895355,0.47238207,0.6454983,0.05669689,0.47166413,0.84215236,0.39166287,0.4672979,0.4469682,0.06543523,0.5763711,1.6191804,0.5087905,1.6210141,,,,,0.36453536,0.020072758,,,,,0.71052,0.0064113736,,,,
52,0.55339193,1.5914847,0.55546904,1.4474021,0.7482597,1.3363732,0.75051916,1.0697286,0.7970116,0.840129,0.3217485,1.3605424,0.32028425,1.1036832,0.2619196,0.8795792,0.5306158,0.94108534,0.5910925,0.8302552,0.6590448,0.47242054,0.6454927,0.05673337,0.47163346,0.84216154,0.39171872,0.46730053,0.44700152,0.0654341,0.57653373,1.6191468,0.5089534,1.6210027,,,,,0.36457556,0.02000922,,,,,0.71051854,0.006329477,,,,
53,0.55362463,1.5915407,0.5555953,1.4474359,0.7483412,1.3363287,0.75040495,1.0696862,0.7969075,0.8400711,0.32183793,1.3606024,0.32043582,1.1037159,0.26205552,0.8796443,0.53060824,0.941147,0.59105444,0.8302954,0.6590115,0.47246957,0.6456388,0.05677855,0.47160205,0.8422336,0.39179474,0.46736044,0.44702002,0.06548393,0.57677484,1.6191218,0.5091946,1.6209927,,,,,0.36455846,0.020077169,,,,,0.71065414,0.0064283013,,,,
54,0.5537508,1.5915966,0.5556839,1.4474812,0.7484075,1.3363248,0.75039935,1.0696852,0.79681003,0.8400454,0.3219083,1.3606675,0.32048583,1.1037886,0.2621142,0.87969816,0.5306569,0.94120073,0.5910908,0.8303436,0.65898216,0.47250506,0.6456863,0.056813598,0.47164014,0.8422971,0.39185894,0.46742153,0.4470557,0.06553888,0.5768404,1.6191412,0.5092641,1.6210382,,,,,0.3645513,0.020157337,,,,,0.7106961,0.0064833164,,,,
