frame,joint_0_x,joint_0_y,joint_1_x,joint_1_y,joint_2_x,joint_2_y,joint_3_x,joint_3_y,joint_4_x,joint_4_y,joint_5_x,joint_5_y,joint_6_x,joint_6_y,joint_7_x,joint_7_y,joint_8_x,joint_8_y,joint_9_x,joint_9_y,joint_10_x,joint_10_y,joint_11_x,joint_11_y,joint_12_x,joint_12_y,joint_13_x,joint_13_y,joint_14_x,joint_14_y,joint_15_x,joint_15_y,joint_16_x,joint_16_y,joint_17_x,joint_17_y,joint_18_x,joint_18_y,joint_19_x,joint_19_y,joint_20_x,joint_20_y,joint_21_x,joint_21_y,joint_22_x,joint_22_y,joint_23_x,joint_23_y,joint_24_x,joint_24_y
10,2.6597264,1.4385079,2.7009115,1.310127,2.6565645,1.2085762,2.6709707,0.95366204,2.6459782,0.74642754,2.7819498,1.2611548,2.8291361,0.99612254,2.8284717,0.7753922,2.6680753,0.82496554,2.609929,0.74257636,2.4444752,0.43680173,2.5778356,0.08685017,2.712394,0.71293205,2.8169832,0.37728631,3.0255468,0.17485517,2.576844,1.474442,2.6201665,1.4786123,,,,,3.0140183,0.05627793,,,,,2.507126,0.04133421,,,,
11,2.6501937,1.4399824,2.6896734,1.3112774,2.6438463,1.2098182,2.6534164,0.95451087,2.6206267,0.7468328,2.7730436,1.2616639,2.8209696,0.99677354,2.825661,0.7767108,2.6588442,0.8255656,2.6011498,0.7424127,2.439418,0.43319505,2.5787437,0.086211264,2.703672,0.71392834,2.7942579,0.3674187,3.0104022,0.18031108,2.5679305,1.476819,2.6115992,1.4803511,,,,,3.0079405,0.05959797,,,,,2.5073733,0.04122609,,,,
12,2.6404092,1.4416447,2.6782897,1.3127058,2.6302376,1.2114605,2.6344929,0.9558684,2.595363,0.74816614,2.7643354,1.2623786,2.8140247,0.99782085,2.8229768,0.7788232,2.6508064,0.8264114,2.5937548,0.7421961,2.4347315,0.43007398,2.5797687,0.086128175,2.6967528,0.7154066,2.771889,0.3594178,2.9963799,0.19347757,2.5589154,1.4797614,2.6029372,1.4826581,,,,,2.9961066,0.07168859,,,,,2.5076103,0.041266143,,,,
13,2.630344,1.4432801,2.6671343,1.3143153,2.6159027,1.2134557,2.6156614,0.95783263,2.5707452,0.7502214,2.7562406,1.2636182,2.8077638,0.999423,2.8219922,0.7816208,2.6429508,0.827335,2.586098,0.7428683,2.430915,0.42750835,2.5804272,0.0862093,2.6896098,0.71656036,2.7488961,0.35223603,2.9812608,0.20660555,2.5496902,1.4826674,2.5941186,1.484904,,,,,2.9811256,0.08483231,,,,,2.5077064,0.04149449,,,,
14,2.6208305,1.4455605,2.6562352,1.3164339,2.601556,1.2160593,2.5974717,0.9605355,2.5459063,0.75335866,2.7488313,1.2649239,2.8029761,1.0012561,2.8202858,0.7848924,2.6356356,0.8286537,2.5791407,0.7436639,2.427663,0.4251614,2.5810401,0.08631027,2.683268,0.7182772,2.7270534,0.34811586,2.9638414,0.2184667,2.540787,1.4857173,2.5856488,1.4877352,,,,,2.964323,0.09724283,,,,,2.5078602,0.041446686,,,,
15,2.611212,1.4483247,2.6454258,1.319062,2.5869741,1.2192794,2.578652,0.9640092,2.5205564,0.7570003,2.7418156,1.2665353,2.798744,1.0034662,2.8176937,0.78842485,2.6282818,0.8306702,2.571947,0.7451622,2.4243512,0.4233661,2.581139,0.086845815,2.676576,0.72062767,2.704617,0.34638107,2.9463363,0.23214167,2.5316265,1.4891398,2.5766594,1.4907198,,,,,2.943411,0.110967696,,,,,2.508125,0.041645467,,,,
16,2.601671,1.45169,2.6345563,1.3222859,2.5722332,1.2232757,2.559133,0.9682265,2.4954712,0.76226294,2.7347457,1.2685766,2.7936404,1.0059524,2.8154645,0.79280406,2.6209755,0.8331614,2.5649614,0.7470653,2.4213748,0.4218769,2.5809479,0.08743358,2.6697574,0.72346556,2.6821537,0.3469541,2.9275498,0.24472213,2.5225391,1.4932275,2.567686,1.4943628,,,,,2.9232483,0.12362081,,,,,2.5082307,0.041773558,,,,
17,2.592553,1.4556504,2.6241395,1.3262146,2.5577533,1.2281518,2.5403876,0.9733523,2.4712458,0.76832944,2.7279263,1.27146,2.7906523,1.0097415,2.8138616,0.7983365,2.61396,0.8362157,2.5587215,0.7493864,2.4200234,0.42063123,2.5810115,0.087575436,2.6636117,0.7270362,2.6594641,0.34985313,2.9073293,0.25636715,2.5137262,1.4975635,2.559035,1.4984975,,,,,2.9037256,0.13510674,,,,,2.5081263,0.041941524,,,,
18,2.5832999,1.4600606,2.6139963,1.3307713,2.5434997,1.2338359,2.5217497,0.9793006,2.4476902,0.7752782,2.7212243,1.274956,2.7855272,1.0136709,2.8129516,0.80399376,2.607524,0.8399503,2.5530941,0.7520878,2.419129,0.41965324,2.5810862,0.0876956,2.6583748,0.7314909,2.6365027,0.35536104,2.8862343,0.2671488,2.5046477,1.5020869,2.5500908,1.5028801,,,,,2.8842876,0.1456002,,,,,2.5079606,0.042120636,,,,
19,2.5741582,1.4651998,2.6040351,1.3361392,2.529471,1.2405033,2.503043,0.986354,2.4247727,0.78318673,2.7145863,1.2791171,2.779155,1.0179776,2.8109195,0.8098047,2.6013668,0.8441522,2.5476775,0.75522876,2.417672,0.4191064,2.580899,0.08823168,2.6536229,0.7364813,2.6139781,0.36304894,2.8647923,0.27678895,2.4954538,1.5068645,2.5409732,1.5075576,,,,,2.865012,0.15504539,,,,,2.5076344,0.042526603,,,,
20,2.5651343,1.4713233,2.5949388,1.3428686,2.5160367,1.2481306,2.485167,0.99439335,2.402574,0.79217124,2.7084987,1.2842194,2.7736309,1.0233079,2.8084614,0.81650496,2.5931685,0.85169727,2.540733,0.7600999,2.416009,0.41894364,2.5809472,0.0891909,2.6454797,0.74538046,2.5921896,0.37503862,2.8421154,0.2855069,2.4864457,1.5127451,2.5320706,1.5133319,,,,,2.845582,0.16376954,,,,,2.5074573,0.0430395,,,,
21,2.5567622,1.4777362,2.5858028,1.3494918,2.5029483,1.256956,2.4692552,1.003651,2.3813674,0.80259293,2.7024062,1.290099,2.7698383,1.029768,2.805578,0.824534,2.5867667,0.8563151,2.53467,0.76549274,2.4167223,0.42096323,2.5804226,0.0903098,2.6414726,0.75012803,2.569631,0.38631,2.8209507,0.2925642,2.4778771,1.518316,2.523638,1.5188768,,,,,2.8269992,0.17114669,,,,,2.507066,0.0431422,,,,
22,2.5479717,1.4849584,2.5770845,1.3571358,2.4905195,1.266218,2.454265,1.0133586,2.3610096,0.8138114,2.6968424,1.2968874,2.7656922,1.0369085,2.8028948,0.83348525,2.5795875,0.86366224,2.5277536,0.77200276,2.4168262,0.4232939,2.5792494,0.092124104,2.6351619,0.7580659,2.5483837,0.40091836,2.798384,0.29912394,2.4688153,1.5245614,2.5146756,1.5251403,,,,,2.8079002,0.17858166,,,,,2.5069582,0.04333496,,,,
23,2.539223,1.4929967,2.5686412,1.3656728,2.4783452,1.2759799,2.4395468,1.0235573,2.3418844,0.825293,2.6914477,1.3047725,2.7613106,1.0450597,2.8009882,0.84324837,2.5723457,0.8720146,2.5207982,0.77921003,2.4167337,0.42663363,2.5775948,0.094729125,2.628637,0.76713556,2.5278971,0.41701105,2.7764142,0.304806,2.4597733,1.5316079,2.5057585,1.5323987,,,,,2.7869503,0.18537128,,,,,2.5062494,0.04396677,,,,
24,2.5303447,1.5019214,2.559646,1.3750594,2.466361,1.2864583,2.4255419,1.0343893,2.3241348,0.8369577,2.6858544,1.3130143,2.7567587,1.0535836,2.7987218,0.852411,2.564754,0.88099223,2.5134163,0.7870339,2.4164898,0.43100244,2.5753284,0.09818226,2.6216962,0.7768355,2.508273,0.43410185,2.7545357,0.30874783,2.4506888,1.5397816,2.4968154,1.5408568,,,,,2.765169,0.19106466,,,,,2.505306,0.044800222,,,,
25,2.5217814,1.5109297,2.5515163,1.3847177,2.4551609,1.297545,2.4122925,1.0458735,2.3074374,0.8491597,2.6804223,1.3222747,2.7514324,1.0628811,2.7959344,0.86274713,2.556942,0.8902824,2.5054939,0.79543227,2.4161658,0.43629918,2.5724142,0.102204084,2.6142638,0.786647,2.4889066,0.45169806,2.7327728,0.3116398,2.4415205,1.5471758,2.4876006,1.5485253,,,,,2.7424107,0.19603568,,,,,2.5043747,0.045631886,,,,
26,2.5135386,1.5203831,2.5447958,1.3954594,2.4445322,1.3092911,2.3998892,1.0579507,2.2913365,0.86225307,2.6753793,1.3321635,2.7461054,1.0726895,2.7929492,0.8733752,2.5475945,0.901355,2.496626,0.80488724,2.4162893,0.44263655,2.5687852,0.10674834,2.6048021,0.79863155,2.4700499,0.4696982,2.7111967,0.31361347,2.4326007,1.5547998,2.4786074,1.5565194,,,,,2.7185895,0.20047075,,,,,2.502927,0.04663694,,,,
27,2.505036,1.5302912,2.5371969,1.4063599,2.4342303,1.3216145,2.3880565,1.0705761,2.2756834,0.87585753,2.6696372,1.3421917,2.7408667,1.0828207,2.7898593,0.8840983,2.5391366,0.9121044,2.4883997,0.8144356,2.4166262,0.44969395,2.5642786,0.11142403,2.5966005,0.81015646,2.4523158,0.48790517,2.6895905,0.31434274,2.4235318,1.5631433,2.4694824,1.5653037,,,,,2.6939104,0.20406568,,,,,2.5008953,0.047629714,,,,
28,2.4965844,1.5400567,2.5295568,1.4170533,2.4240487,1.3329576,2.3748796,1.082542,2.2598488,0.8887274,2.6638098,1.3526602,2.7348402,1.0932257,2.7865033,0.8947897,2.5311022,0.9227871,2.4806178,0.8240292,2.4173417,0.4572841,2.5590918,0.11630404,2.5886965,0.8215657,2.4354193,0.50579816,2.6682777,0.31385255,2.4145076,1.5712379,2.460382,1.5738256,,,,,2.6702437,0.20671159,,,,,2.4983683,0.04845214,,,,
29,2.4880908,1.5498322,2.522346,1.4280748,2.4145586,1.3462508,2.3657966,1.0958409,2.2477393,0.9026311,2.6574883,1.362953,2.7292473,1.1036704,2.782137,0.9054217,2.5225558,0.9336514,2.4726543,0.83364147,2.4182174,0.4652098,2.5533352,0.12143713,2.5801604,0.83332056,2.4189947,0.5232779,2.646421,0.3130464,2.4053981,1.5794462,2.451073,1.5824859,,,,,2.645125,0.20937097,,,,,2.4951444,0.04913348,,,,
30,2.4797633,1.5595037,2.5149443,1.4386059,2.405208,1.3577689,2.3535483,1.1077642,2.2346892,0.9146905,2.6510375,1.3731725,2.7238045,1.1141516,2.7773323,0.9151504,2.513547,0.9443986,2.464161,0.8432668,2.4193652,0.47339937,2.5473344,0.12687314,2.5707839,0.8448655,2.402766,0.539901,2.6241176,0.31306607,2.39641,1.5874454,2.4418375,1.5910491,,,,,2.6167173,0.21323937,,,,,2.4917765,0.050296724,,,,
31,2.4715743,1.5689459,2.5077705,1.4487238,2.3965826,1.3706132,2.345492,1.1205182,2.2244117,0.9277636,2.644304,1.3829848,2.7186286,1.1243551,2.7727916,0.9249053,2.504408,0.9547542,2.4555779,0.8526392,2.420372,0.4816991,2.54125,0.13259238,2.5610678,0.8559498,2.3874063,0.5550018,2.601711,0.31143504,2.3876162,1.5952069,2.4327946,1.5992502,,,,,2.590373,0.21285468,,,,,2.4883509,0.051838517,,,,
32,2.4630313,1.5770364,2.500089,1.4577715,2.387496,1.3810382,2.334005,1.131159,2.2127252,0.9383865,2.6370564,1.3918592,2.7136385,1.1338521,2.768581,0.9340781,2.4956732,0.9642011,2.4478168,0.8612128,2.4201145,0.48964012,2.5353177,0.13879299,2.5521798,0.8661574,2.3728042,0.5692913,2.5795465,0.30934262,2.378699,1.6019609,2.4237647,1.6062472,,,,,2.5626435,0.21418929,,,,,2.4849765,0.054193795,,,,
33,2.4546185,1.5845395,2.4926934,1.4664662,2.3789313,1.3917487,2.3250778,1.1417779,2.2016938,0.94983953,2.629721,1.4003243,2.7077336,1.1427059,2.76454,0.9434334,2.4872434,0.9731297,2.4404702,0.8691032,2.4185967,0.49715406,2.5300477,0.14536303,2.5437293,0.8760368,2.3591366,0.5823978,2.557528,0.30675453,2.3699415,1.6082153,2.4149005,1.6128287,,,,,2.5351777,0.21514487,,,,,2.4817722,0.057380855,,,,
34,2.4460702,1.5913742,2.4850204,1.4744709,2.3703752,1.4014108,2.3155584,1.151412,2.19149,0.95963,2.6222494,1.408292,2.7015755,1.151047,2.759788,0.9514915,2.4788032,0.9813021,2.4330287,0.87630725,2.4160666,0.5041169,2.525474,0.1519888,2.5351467,0.8851219,2.3457005,0.59417593,2.535818,0.3047245,2.3611178,1.6140085,2.4059594,1.6187325,,,,,2.5064116,0.21707034,,,,,2.4788122,0.06108141,,,,
35,2.437497,1.5964751,2.4767547,1.4796453,2.3620257,1.4089952,2.3052719,1.1591156,2.1814165,0.9670809,2.6141284,1.4149947,2.695562,1.1583878,2.7546425,0.9581574,2.470188,0.9884854,2.42557,0.88235205,2.4121964,0.5100269,2.5213156,0.15818381,2.5264666,0.8934337,2.332737,0.6043956,2.5141232,0.30210477,2.352275,1.6179464,2.3969784,1.622532,,,,,2.4772897,0.21911663,,,,,2.476089,0.06491244,,,,
36,2.4285579,1.602618,2.468364,1.4864147,2.3531892,1.4173363,2.2974389,1.1672031,2.1721377,0.975617,2.6056309,1.4213861,2.6885197,1.1652415,2.7488918,0.96413964,2.4609745,0.99542296,2.4179785,0.8883156,2.4077096,0.51592594,2.516875,0.16421843,2.5173826,0.90143406,2.3204348,0.61331624,2.4923332,0.2991312,2.3430178,1.6234004,2.3874881,1.62832,,,,,2.4492202,0.22112072,,,,,2.473476,0.069143414,,,,
37,2.41979,1.6079451,2.4604747,1.4929049,2.3439665,1.4241987,2.288675,1.1738397,2.1632094,0.9820856,2.5971615,1.4269369,2.6817865,1.1713846,2.7427363,0.9690566,2.4512951,1.0022954,2.4106238,0.89389336,2.402629,0.52155614,2.5123644,0.16996449,2.507899,0.9097938,2.3088486,0.62087065,2.470498,0.29589802,2.334082,1.6284229,2.3783605,1.633147,,,,,2.421076,0.22336835,,,,,2.4711356,0.07404083,,,,
38,2.4108484,1.6134849,2.4514415,1.4992893,2.3342962,1.4301708,2.279214,1.1796639,2.1543226,0.9873496,2.5879412,1.4316204,2.6740508,1.1766195,2.7356658,0.9730879,2.442917,1.0068688,2.4035552,0.8983986,2.3969715,0.52606237,2.5077987,0.17437911,2.4999058,0.9145705,2.2982907,0.6272208,2.4487042,0.29231584,2.3251035,1.6338247,2.3693497,1.6384764,,,,,2.392725,0.2250346,,,,,2.468558,0.0787254,,,,
39,2.4015613,1.6176784,2.4413676,1.5034502,2.3248377,1.4351122,2.2700179,1.1844274,2.1458516,0.9915048,2.578225,1.434999,2.6658072,1.1805937,2.7288108,0.97646224,2.4348583,1.0106775,2.3961272,0.90214986,2.39164,0.529841,2.502836,0.17732441,2.4918573,0.918493,2.2886791,0.63186824,2.4267905,0.2878821,2.3159428,1.6378827,2.3603392,1.6422482,,,,,2.3648465,0.22532809,,,,,2.4653234,0.082503855,,,,
40,2.3929765,1.6211956,2.4330976,1.5073112,2.315891,1.4392908,2.261165,1.188482,2.137938,0.99485964,2.5694277,1.4381983,2.6572452,1.1840211,2.7218177,0.9792478,2.4265604,1.0141635,2.3888254,0.9054609,2.38669,0.5332371,2.4970388,0.17927808,2.4836009,0.92225146,2.279021,0.63528496,2.4048119,0.28312624,2.307252,1.6404816,2.3516514,1.6446862,,,,,2.3380742,0.22551632,,,,,2.4613783,0.08533019,,,,
41,2.3837101,1.6244159,2.4230797,1.5099972,2.3065596,1.4424696,2.2524188,1.1913877,2.1301074,0.9970789,2.5592434,1.4404008,2.648234,1.186852,2.7140763,0.98148644,2.4184835,1.0170165,2.381441,0.9082022,2.3820825,0.5360504,2.4908047,0.1804272,2.4756844,0.9252997,2.269741,0.6379298,2.3829255,0.278301,2.297984,1.6436303,2.342323,1.6473079,,,,,2.3126292,0.22624892,,,,,2.4562342,0.08767879,,,,
42,2.3747058,1.6274242,2.413459,1.5128329,2.2972498,1.4451287,2.2438228,1.1937457,2.1222014,0.9989464,2.5495505,1.4424638,2.6385002,1.1891503,2.705966,0.983088,2.4108481,1.01935,2.3747575,0.91046673,2.3776207,0.53845936,2.48431,0.18113744,2.46887,0.9278856,2.261766,0.6395751,2.361212,0.27329636,2.2888255,1.6462983,2.3329947,1.6497552,,,,,2.2877889,0.22680062,,,,,2.4501357,0.089773,,,,
43,2.365693,1.6294854,2.4041162,1.5149076,2.2878814,1.4463797,2.2346225,1.1948543,2.1144102,0.9991441,2.5404444,1.4442542,2.6284518,1.1908424,2.6973486,0.98384476,2.403024,1.0206928,2.3676817,0.9117732,2.3724556,0.5398417,2.4776053,0.1811899,2.4616027,0.9294122,2.2540915,0.6398788,2.3400142,0.26825893,2.2796986,1.6479995,2.3237839,1.6514747,,,,,2.2635353,0.22730732,,,,,2.4429612,0.091118276,,,,
44,2.356811,1.630585,2.3951092,1.5160267,2.279093,1.447802,2.2274148,1.1958773,2.107482,0.99994576,2.5314972,1.4456892,2.6185095,1.1922171,2.6880817,0.98446834,2.3949687,1.0213658,2.3602939,0.9124039,2.3671281,0.54051316,2.4703019,0.18060267,2.4539337,0.93025386,2.2467704,0.6390174,2.3187325,0.26300865,2.2706516,1.6485515,2.314587,1.6518213,,,,,2.240009,0.22752988,,,,,2.4341414,0.09174049,,,,
45,2.347616,1.6312845,2.3856342,1.5164409,2.2700977,1.4482033,2.2193303,1.1959306,2.10083,0.99908984,2.52181,1.4463626,2.6091485,1.1933265,2.6784945,0.9844729,2.3866796,1.021461,2.3524575,0.9124528,2.3616385,0.5406418,2.4626915,0.1796298,2.446005,0.93049735,2.2397108,0.63722754,2.297125,0.25773317,2.2612505,1.6489699,2.304917,1.6519072,,,,,2.2170565,0.22702932,,,,,2.4236848,0.09195417,,,,
46,2.3383021,1.631242,2.3760207,1.5162892,2.261065,1.4477931,2.2114327,1.1951929,2.0941303,0.997604,2.5123308,1.4465216,2.5997894,1.1938744,2.6691172,0.9841821,2.3781178,1.0209255,2.3441038,0.9120395,2.356197,0.5403313,2.455173,0.17837274,2.437416,0.9298656,2.2322428,0.6345897,2.2752488,0.25260055,2.2518733,1.6489568,2.295413,1.6516132,,,,,2.194543,0.22574222,,,,,2.4122224,0.09199566,,,,
47,2.329247,1.6305325,2.366263,1.5154095,2.2518303,1.44632,2.202947,1.1934125,2.087309,0.99487334,2.5026815,1.4461242,2.5904949,1.1939347,2.6597364,0.98346967,2.3695014,1.0196645,2.3358512,0.910903,2.3508677,0.5392915,2.4478137,0.17652225,2.428733,0.9285223,2.2249186,0.63096005,2.2529333,0.24724519,2.2429924,1.6483037,2.2867336,1.6507945,,,,,2.1720555,0.22422522,,,,,2.4005847,0.09125769,,,,
48,2.3200974,1.6289818,2.356571,1.5136824,2.242842,1.4449258,2.196325,1.1915894,2.0813937,0.99257773,2.4931214,1.4452124,2.5812223,1.1935205,2.6494646,0.9819436,2.3609183,1.0175987,2.327644,0.9088113,2.3459253,0.53734493,2.440382,0.17374635,2.4201517,0.9265317,2.217902,0.626768,2.2307353,0.24216163,2.2339163,1.6467865,2.2777483,1.6492739,,,,,2.1493545,0.22316086,,,,,2.3889563,0.08953452,,,,
49,2.3107169,1.6266196,2.3469489,1.5113105,2.233953,1.4428439,2.1892867,1.1891556,2.0758004,0.9892754,2.483626,1.4438397,2.57203,1.1927637,2.6376667,0.9794462,2.3523304,1.0148456,2.319528,0.9060669,2.3408148,0.5347215,2.4330244,0.1704511,2.4114833,0.9238223,2.2108974,0.62197876,2.2084737,0.23728567,2.2244506,1.6446033,2.2681367,1.6470847,,,,,2.126184,0.2215854,,,,,2.3776107,0.08811396,,,,
50,2.3012924,1.6236062,2.3372989,1.50814,2.2247891,1.4397824,2.1819434,1.185621,2.0692167,0.9853241,2.4741855,1.4411223,2.5620832,1.1901954,2.6273038,0.976981,2.343671,1.0113493,2.3112764,0.90258384,2.335391,0.5313709,2.4259553,0.16663945,2.4026482,0.9203438,2.2036862,0.6166431,2.1862938,0.23259544,2.2149045,1.6419506,2.2583427,1.6443112,,,,,2.103252,0.22025263,,,,,2.3664978,0.08670908,,,,
51,2.2921553,1.6202283,2.327669,1.5042248,2.2155862,1.4361019,2.1742718,1.181571,2.0632071,0.98034656,2.4645784,1.4376582,2.5524528,1.1873482,2.616335,0.973281,2.3349488,1.0072722,2.302823,0.89840686,2.3299065,0.52737975,2.4189546,0.16225481,2.3936262,0.9163579,2.196694,0.6107523,2.1644382,0.2280401,2.2056797,1.6387513,2.2489464,1.6409969,,,,,2.0810513,0.219589,,,,,2.3557322,0.08392751,,,,
52,2.2831855,1.6159773,2.3182616,1.4997926,2.2064862,1.4320939,2.16729,1.1772149,2.0578196,0.9750897,2.4550095,1.4339173,2.5422544,1.1840651,2.6039193,0.96867335,2.3260922,1.0026307,2.2942607,0.8936826,2.32509,0.5229249,2.4119267,0.15726054,2.3842711,0.91176784,2.190003,0.60413814,2.1426916,0.22343111,2.1967597,1.634659,2.2400982,1.6371471,,,,,2.0589962,0.21939003,,,,,2.3455443,0.07964975,,,,
53,2.2742815,1.6109872,2.309127,1.494705,2.1973755,1.4270427,2.1603532,1.1719085,2.0521522,0.9690832,2.4462044,1.4294711,2.5327332,1.1800994,2.5926638,0.96366453,2.3171303,0.99731326,2.2854493,0.8885328,2.3203943,0.5181509,2.4050589,0.15198272,2.3745823,0.9062078,2.182021,0.597461,2.1213062,0.21907187,2.1879742,1.6296299,2.2315075,1.6322942,,,,,2.03695,0.21861339,,,,,2.3361907,0.07439309,,,,
54,2.265397,1.6051896,2.2999458,1.4886456,2.1879687,1.421245,2.1526227,1.1658771,2.0462523,0.9620818,2.4371362,1.4238486,2.5226338,1.174713,2.581105,0.95750463,2.3077972,0.99107486,2.2763078,0.8825205,2.315055,0.51255536,2.3988528,0.14621526,2.364429,0.8996645,2.1725266,0.5906023,2.1003149,0.21467108,2.179139,1.623816,2.222727,1.6263729,,,,,2.0151234,0.21744454,,,,,2.3281567,0.06830865,,,,
55,2.2561274,1.598752,2.2899616,1.4818819,2.1779912,1.4142578,2.1433136,1.1587044,2.0401382,0.9532751,2.4273295,1.4171951,2.5122983,1.1682868,2.568642,0.94963604,2.298654,0.9841309,2.2673829,0.875758,2.3087654,0.5061015,2.3943286,0.14017767,2.3542752,0.89244056,2.1625786,0.5834203,2.0794327,0.21024913,2.1697893,1.6177666,2.2131648,1.6201346,,,,,1.9930978,0.21592611,,,,,2.32205,0.061801076,,,,
